time,lin_vel,ang_vel,distance,theta
5.200000,-0.041494,-0.474376,-0.000415,-0.004744
5.210000,-0.040140,-0.475808,-0.000401,-0.004758
5.220000,-0.038782,-0.477193,-0.000388,-0.004772
5.230000,-0.037420,-0.478530,-0.000374,-0.004785
5.240000,-0.036054,-0.479819,-0.000361,-0.004798
5.250000,-0.034685,-0.481060,-0.000347,-0.004811
5.260000,-0.033312,-0.482253,-0.000333,-0.004823
5.270000,-0.031936,-0.483397,-0.000319,-0.004834
5.280000,-0.030557,-0.484494,-0.000306,-0.004845
5.290000,-0.029175,-0.485542,-0.000292,-0.004855
5.300000,-0.027789,-0.486541,-0.000278,-0.004865
5.310000,-0.026401,-0.487492,-0.000264,-0.004875
5.320000,-0.025011,-0.488394,-0.000250,-0.004884
5.330000,-0.023618,-0.489247,-0.000236,-0.004892
5.340000,-0.022222,-0.490051,-0.000222,-0.004901
5.350000,-0.020824,-0.490806,-0.000208,-0.004908
5.360000,-0.019424,-0.491512,-0.000194,-0.004915
5.370000,-0.018023,-0.492169,-0.000180,-0.004922
5.380000,-0.016619,-0.492777,-0.000166,-0.004928
5.390000,-0.015214,-0.493336,-0.000152,-0.004933
5.400000,-0.013807,-0.493845,-0.000138,-0.004938
5.410000,-0.012399,-0.494304,-0.000124,-0.004943
5.420000,-0.010990,-0.494715,-0.000110,-0.004947
5.430000,-0.009579,-0.495076,-0.000096,-0.004951
5.440000,-0.008168,-0.495387,-0.000082,-0.004954
5.450000,-0.006756,-0.495649,-0.000068,-0.004956
5.460000,-0.005343,-0.495861,-0.000053,-0.004959
5.470000,-0.003929,-0.496024,-0.000039,-0.004960
5.480000,-0.002515,-0.496137,-0.000025,-0.004961
5.490000,-0.001101,-0.496200,-0.000011,-0.004962
5.500000,0.000313,-0.496214,0.000003,-0.004962
5.510000,0.001727,-0.496178,0.000017,-0.004962
5.520000,0.003141,-0.496093,0.000031,-0.004961
5.530000,0.004555,-0.495958,0.000046,-0.004960
5.540000,0.005968,-0.495773,0.000060,-0.004958
5.550000,0.007381,-0.495539,0.000074,-0.004955
5.560000,0.008793,-0.495255,0.000088,-0.004953
5.570000,0.010204,-0.494922,0.000102,-0.004949
5.580000,0.011614,-0.494539,0.000116,-0.004945
5.590000,0.013022,-0.494107,0.000130,-0.004941
5.600000,0.014430,-0.493625,0.000144,-0.004936
5.610000,0.015836,-0.493094,0.000158,-0.004931
5.620000,0.017241,-0.492514,0.000172,-0.004925
5.630000,0.018643,-0.491885,0.000186,-0.004919
5.640000,0.020044,-0.491206,0.000200,-0.004912
5.650000,0.021443,-0.490478,0.000214,-0.004905
5.660000,0.022840,-0.489701,0.000228,-0.004897
5.670000,0.024234,-0.488875,0.000242,-0.004889
5.680000,0.025626,-0.488000,0.000256,-0.004880
5.690000,0.027016,-0.487077,0.000270,-0.004871
5.700000,0.028403,-0.486105,0.000284,-0.004861
5.710000,0.029787,-0.485084,0.000298,-0.004851
5.720000,0.031168,-0.484014,0.000312,-0.004840
5.730000,0.032546,-0.482897,0.000325,-0.004829
5.740000,0.033920,-0.481731,0.000339,-0.004817
5.750000,0.035291,-0.480516,0.000353,-0.004805
5.760000,0.036659,-0.479254,0.000367,-0.004793
5.770000,0.038023,-0.477944,0.000380,-0.004779
5.780000,0.039383,-0.476586,0.000394,-0.004766
5.790000,0.040740,-0.475180,0.000407,-0.004752
5.800000,0.042092,-0.473727,0.000421,-0.004737
5.810000,0.043440,-0.472226,0.000434,-0.004722
5.820000,0.044783,-0.470679,0.000448,-0.004707
5.830000,0.046123,-0.469084,0.000461,-0.004691
5.840000,0.047457,-0.467442,0.000475,-0.004674
5.850000,0.048787,-0.465753,0.000488,-0.004658
5.860000,0.050112,-0.464018,0.000501,-0.004640
5.870000,0.051432,-0.462237,0.000514,-0.004622
5.880000,0.052747,-0.460409,0.000527,-0.004604
5.890000,0.054056,-0.458535,0.000541,-0.004585
5.900000,0.055360,-0.456616,0.000554,-0.004566
5.910000,0.056659,-0.454651,0.000567,-0.004547
5.920000,0.057952,-0.452640,0.000580,-0.004526
5.930000,0.059239,-0.450584,0.000592,-0.004506
5.940000,0.060520,-0.448483,0.000605,-0.004485
5.950000,0.061795,-0.446337,0.000618,-0.004463
5.960000,0.063064,-0.444146,0.000631,-0.004441
5.970000,0.064327,-0.441911,0.000643,-0.004419
5.980000,0.065583,-0.439632,0.000656,-0.004396
5.990000,0.066833,-0.437309,0.000668,-0.004373
6.000000,0.068075,-0.434942,0.000681,-0.004349
6.010000,0.069312,-0.432532,0.000693,-0.004325
6.020000,0.070541,-0.430078,0.000705,-0.004301
6.030000,0.071763,-0.427582,0.000718,-0.004276
6.040000,0.072978,-0.425043,0.000730,-0.004250
6.050000,0.074186,-0.422461,0.000742,-0.004225
6.060000,0.075386,-0.419837,0.000754,-0.004198
6.070000,0.076579,-0.417171,0.000766,-0.004172
6.080000,0.077764,-0.414463,0.000778,-0.004145
6.090000,0.078941,-0.411714,0.000789,-0.004117
6.100000,0.080111,-0.408923,0.000801,-0.004089
6.110000,0.081272,-0.406092,0.000813,-0.004061
6.120000,0.082425,-0.403220,0.000824,-0.004032
6.130000,0.083570,-0.400308,0.000836,-0.004003
6.140000,0.084707,-0.397355,0.000847,-0.003974
6.150000,0.085835,-0.394363,0.000858,-0.003944
6.160000,0.086955,-0.391332,0.000870,-0.003913
6.170000,0.088066,-0.388261,0.000881,-0.003883
6.180000,0.089168,-0.385152,0.000892,-0.003852
6.190000,0.090261,-0.382004,0.000903,-0.003820
6.200000,0.091345,-0.378818,0.000913,-0.003788
6.210000,0.092420,-0.375594,0.000924,-0.003756
6.220000,0.093486,-0.372333,0.000935,-0.003723
6.230000,0.094543,-0.369034,0.000945,-0.003690
6.240000,0.095590,-0.365698,0.000956,-0.003657
6.250000,0.096627,-0.362326,0.000966,-0.003623
6.260000,0.097655,-0.358917,0.000977,-0.003589
6.270000,0.098673,-0.355473,0.000987,-0.003555
6.280000,0.099681,-0.351993,0.000997,-0.003520
6.290000,0.100679,-0.348478,0.001007,-0.003485
6.300000,0.101667,-0.344928,0.001017,-0.003449
6.310000,0.102645,-0.341344,0.001026,-0.003413
6.320000,0.103613,-0.337725,0.001036,-0.003377
6.330000,0.104570,-0.334073,0.001046,-0.003341
6.340000,0.105517,-0.330387,0.001055,-0.003304
6.350000,0.106453,-0.326668,0.001065,-0.003267
6.360000,0.107379,-0.322917,0.001074,-0.003229
6.370000,0.108294,-0.319133,0.001083,-0.003191
6.380000,0.109198,-0.315317,0.001092,-0.003153
6.390000,0.110091,-0.311470,0.001101,-0.003115
6.400000,0.110973,-0.307591,0.001110,-0.003076
6.410000,0.111844,-0.303682,0.001118,-0.003037
6.420000,0.112704,-0.299743,0.001127,-0.002997
6.430000,0.113553,-0.295773,0.001136,-0.002958
6.440000,0.114390,-0.291774,0.001144,-0.002918
6.450000,0.115216,-0.287746,0.001152,-0.002877
6.460000,0.116030,-0.283689,0.001160,-0.002837
6.470000,0.116833,-0.279604,0.001168,-0.002796
6.480000,0.117624,-0.275490,0.001176,-0.002755
6.490000,0.118403,-0.271350,0.001184,-0.002713
6.500000,0.119171,-0.267182,0.001192,-0.002672
6.510000,0.119926,-0.262987,0.001199,-0.002630
6.520000,0.120670,-0.258766,0.001207,-0.002588
6.530000,0.121401,-0.254519,0.001214,-0.002545
6.540000,0.122120,-0.250247,0.001221,-0.002502
6.550000,0.122828,-0.245949,0.001228,-0.002459
6.560000,0.123522,-0.241627,0.001235,-0.002416
6.570000,0.124205,-0.237281,0.001242,-0.002373
6.580000,0.124875,-0.232911,0.001249,-0.002329
6.590000,0.125532,-0.228518,0.001255,-0.002285
6.600000,0.126177,-0.224102,0.001262,-0.002241
6.610000,0.126810,-0.219664,0.001268,-0.002197
6.620000,0.127429,-0.215203,0.001274,-0.002152
6.630000,0.128036,-0.210722,0.001280,-0.002107
6.640000,0.128631,-0.206219,0.001286,-0.002062
6.650000,0.129212,-0.201695,0.001292,-0.002017
6.660000,0.129780,-0.197151,0.001298,-0.001972
6.670000,0.130336,-0.192588,0.001303,-0.001926
6.680000,0.130878,-0.188005,0.001309,-0.001880
6.690000,0.131407,-0.183403,0.001314,-0.001834
6.700000,0.131923,-0.178784,0.001319,-0.001788
6.710000,0.132426,-0.174146,0.001324,-0.001741
6.720000,0.132916,-0.169491,0.001329,-0.001695
6.730000,0.133392,-0.164819,0.001334,-0.001648
6.740000,0.133855,-0.160130,0.001339,-0.001601
6.750000,0.134305,-0.155425,0.001343,-0.001554
6.760000,0.134741,-0.150705,0.001347,-0.001507
6.770000,0.135164,-0.145970,0.001352,-0.001460
6.780000,0.135573,-0.141220,0.001356,-0.001412
6.790000,0.135969,-0.136456,0.001360,-0.001365
6.800000,0.136351,-0.131679,0.001364,-0.001317
6.810000,0.136720,-0.126888,0.001367,-0.001269
6.820000,0.137074,-0.122084,0.001371,-0.001221
6.830000,0.137415,-0.117269,0.001374,-0.001173
6.840000,0.137743,-0.112441,0.001377,-0.001124
6.850000,0.138056,-0.107603,0.001381,-0.001076
6.860000,0.138356,-0.102753,0.001384,-0.001028
6.870000,0.138642,-0.097894,0.001386,-0.000979
6.880000,0.138914,-0.093024,0.001389,-0.000930
6.890000,0.139172,-0.088146,0.001392,-0.000881
6.900000,0.139416,-0.083258,0.001394,-0.000833
6.910000,0.139647,-0.078362,0.001396,-0.000784
6.920000,0.139863,-0.073458,0.001399,-0.000735
6.930000,0.140066,-0.068547,0.001401,-0.000685
6.940000,0.140254,-0.063629,0.001403,-0.000636
6.950000,0.140428,-0.058705,0.001404,-0.000587
6.960000,0.140588,-0.053775,0.001406,-0.000538
6.970000,0.140735,-0.048839,0.001407,-0.000488
6.980000,0.140867,-0.043899,0.001409,-0.000439
6.990000,0.140985,-0.038954,0.001410,-0.000390
7.000000,0.141089,-0.034005,0.001411,-0.000340
7.010000,0.141179,-0.029053,0.001412,-0.000291
7.020000,0.141254,-0.024098,0.001413,-0.000241
7.030000,0.141316,-0.019141,0.001413,-0.000191
7.040000,0.141364,-0.014182,0.001414,-0.000142
7.050000,0.141397,-0.009221,0.001414,-0.000092
7.060000,0.141416,-0.004259,0.001414,-0.000043
7.070000,0.141421,0.000703,0.001414,0.000007
7.080000,0.141412,0.005665,0.001414,0.000057
7.090000,0.141389,0.010626,0.001414,0.000106
7.100000,0.141352,0.015587,0.001414,0.000156
7.110000,0.141300,0.020546,0.001413,0.000205
7.120000,0.141234,0.025502,0.001412,0.000255
7.130000,0.141155,0.030457,0.001412,0.000305
7.140000,0.141061,0.035408,0.001411,0.000354
7.150000,0.140953,0.040356,0.001410,0.000404
7.160000,0.140831,0.045299,0.001408,0.000453
7.170000,0.140695,0.050238,0.001407,0.000502
7.180000,0.140544,0.055172,0.001405,0.000552
7.190000,0.140380,0.060101,0.001404,0.000601
7.200000,0.140202,0.065023,0.001402,0.000650
7.210000,0.140010,0.069939,0.001400,0.000699
7.220000,0.139803,0.074848,0.001398,0.000748
7.230000,0.139583,0.079750,0.001396,0.000797
7.240000,0.139349,0.084644,0.001393,0.000846
7.250000,0.139101,0.089529,0.001391,0.000895
7.260000,0.138838,0.094405,0.001388,0.000944
7.270000,0.138562,0.099272,0.001386,0.000993
7.280000,0.138273,0.104128,0.001383,0.001041
7.290000,0.137969,0.108975,0.001380,0.001090
7.300000,0.137651,0.113810,0.001377,0.001138
7.310000,0.137320,0.118634,0.001373,0.001186
7.320000,0.136975,0.123447,0.001370,0.001234
7.330000,0.136617,0.128246,0.001366,0.001282
7.340000,0.136244,0.133034,0.001362,0.001330
7.350000,0.135858,0.137807,0.001359,0.001378
7.360000,0.135459,0.142567,0.001355,0.001426
7.370000,0.135046,0.147313,0.001350,0.001473
7.380000,0.134619,0.152044,0.001346,0.001520
7.390000,0.134179,0.156760,0.001342,0.001568
7.400000,0.133726,0.161460,0.001337,0.001615
7.410000,0.133259,0.166144,0.001333,0.001661
7.420000,0.132779,0.170811,0.001328,0.001708
7.430000,0.132285,0.175462,0.001323,0.001755
7.440000,0.131778,0.180094,0.001318,0.001801
7.450000,0.131259,0.184709,0.001313,0.001847
7.460000,0.130726,0.189305,0.001307,0.001893
7.470000,0.130180,0.193883,0.001302,0.001939
7.480000,0.129620,0.198440,0.001296,0.001984
7.490000,0.129048,0.202979,0.001290,0.002030
7.500000,0.128464,0.207496,0.001285,0.002075
7.510000,0.127866,0.211993,0.001279,0.002120
7.520000,0.127255,0.216469,0.001273,0.002165
7.530000,0.126632,0.220923,0.001266,0.002209
7.540000,0.125996,0.225356,0.001260,0.002254
7.550000,0.125347,0.229765,0.001253,0.002298
7.560000,0.124686,0.234152,0.001247,0.002342
7.570000,0.124013,0.238515,0.001240,0.002385
7.580000,0.123327,0.242854,0.001233,0.002429
7.590000,0.122629,0.247169,0.001226,0.002472
7.600000,0.121918,0.251460,0.001219,0.002515
7.610000,0.121195,0.255725,0.001212,0.002557
7.620000,0.120460,0.259964,0.001205,0.002600
7.630000,0.119713,0.264178,0.001197,0.002642
7.640000,0.118955,0.268365,0.001190,0.002684
7.650000,0.118184,0.272526,0.001182,0.002725
7.660000,0.117401,0.276659,0.001174,0.002767
7.670000,0.116607,0.280764,0.001166,0.002808
7.680000,0.115801,0.284841,0.001158,0.002848
7.690000,0.114983,0.288890,0.001150,0.002889
7.700000,0.114154,0.292910,0.001142,0.002929
7.710000,0.113314,0.296901,0.001133,0.002969
7.720000,0.112462,0.300862,0.001125,0.003009
7.730000,0.111599,0.304793,0.001116,0.003048
7.740000,0.110725,0.308693,0.001107,0.003087
7.750000,0.109839,0.312563,0.001098,0.003126
7.760000,0.108943,0.316401,0.001089,0.003164
7.770000,0.108036,0.320208,0.001080,0.003202
7.780000,0.107118,0.323983,0.001071,0.003240
7.790000,0.106189,0.327725,0.001062,0.003277
7.800000,0.105250,0.331434,0.001052,0.003314
7.810000,0.104300,0.335111,0.001043,0.003351
7.820000,0.103340,0.338754,0.001033,0.003388
7.830000,0.102369,0.342362,0.001024,0.003424
7.840000,0.101388,0.345937,0.001014,0.003459
7.850000,0.100397,0.349477,0.001004,0.003495
7.860000,0.099396,0.352983,0.000994,0.003530
7.870000,0.098385,0.356452,0.000984,0.003565
7.880000,0.097365,0.359887,0.000974,0.003599
7.890000,0.096334,0.363285,0.000963,0.003633
7.900000,0.095294,0.366647,0.000953,0.003666
7.910000,0.094244,0.369972,0.000942,0.003700
7.920000,0.093185,0.373260,0.000932,0.003733
7.930000,0.092117,0.376511,0.000921,0.003765
7.940000,0.091039,0.379725,0.000910,0.003797
7.950000,0.089952,0.382900,0.000900,0.003829
7.960000,0.088857,0.386037,0.000889,0.003860
7.970000,0.087752,0.389135,0.000878,0.003891
7.980000,0.086639,0.392195,0.000866,0.003922
7.990000,0.085516,0.395215,0.000855,0.003952
8.000000,0.084386,0.398196,0.000844,0.003982
8.010000,0.083247,0.401137,0.000832,0.004011
8.020000,0.082099,0.404038,0.000821,0.004040
8.030000,0.080944,0.406898,0.000809,0.004069
8.040000,0.079780,0.409718,0.000798,0.004097
8.050000,0.078608,0.412497,0.000786,0.004125
8.060000,0.077429,0.415234,0.000774,0.004152
8.070000,0.076242,0.417930,0.000762,0.004179
8.080000,0.075047,0.420584,0.000750,0.004206
8.090000,0.073844,0.423196,0.000738,0.004232
8.100000,0.072635,0.425766,0.000726,0.004258
8.110000,0.071418,0.428294,0.000714,0.004283
8.120000,0.070193,0.430778,0.000702,0.004308
8.130000,0.068962,0.433219,0.000690,0.004332
8.140000,0.067724,0.435617,0.000677,0.004356
8.150000,0.066479,0.437972,0.000665,0.004380
8.160000,0.065228,0.440282,0.000652,0.004403
8.170000,0.063970,0.442549,0.000640,0.004425
8.180000,0.062705,0.444771,0.000627,0.004448
8.190000,0.061434,0.446949,0.000614,0.004469
8.200000,0.060158,0.449083,0.000602,0.004491
8.210000,0.058875,0.451171,0.000589,0.004512
8.220000,0.057586,0.453214,0.000576,0.004532
8.230000,0.056291,0.455212,0.000563,0.004552
8.240000,0.054991,0.457164,0.000550,0.004572
8.250000,0.053686,0.459071,0.000537,0.004591
8.260000,0.052375,0.460932,0.000524,0.004609
8.270000,0.051058,0.462746,0.000511,0.004627
8.280000,0.049737,0.464515,0.000497,0.004645
8.290000,0.048411,0.466237,0.000484,0.004662
8.300000,0.047079,0.467912,0.000471,0.004679
8.310000,0.045744,0.469540,0.000457,0.004695
8.320000,0.044403,0.471122,0.000444,0.004711
8.330000,0.043058,0.472656,0.000431,0.004727
8.340000,0.041709,0.474143,0.000417,0.004741
8.350000,0.040356,0.475583,0.000404,0.004756
8.360000,0.038998,0.476975,0.000390,0.004770
8.370000,0.037637,0.478320,0.000376,0.004783
8.380000,0.036272,0.479617,0.000363,0.004796
8.390000,0.034903,0.480865,0.000349,0.004809
8.400000,0.033531,0.482066,0.000335,0.004821
8.410000,0.032155,0.483218,0.000322,0.004832
8.420000,0.030777,0.484322,0.000308,0.004843
8.430000,0.029395,0.485378,0.000294,0.004854
8.440000,0.028010,0.486385,0.000280,0.004864
8.450000,0.026623,0.487344,0.000266,0.004873
8.460000,0.025232,0.488253,0.000252,0.004883
8.470000,0.023840,0.489114,0.000238,0.004891
8.480000,0.022444,0.489926,0.000224,0.004899
8.490000,0.021047,0.490689,0.000210,0.004907
8.500000,0.019648,0.491403,0.000196,0.004914
8.510000,0.018246,0.492068,0.000182,0.004921
8.520000,0.016843,0.492684,0.000168,0.004927
8.530000,0.015438,0.493250,0.000154,0.004932
8.540000,0.014031,0.493767,0.000140,0.004938
8.550000,0.012623,0.494235,0.000126,0.004942
8.560000,0.011214,0.494653,0.000112,0.004947
8.570000,0.009804,0.495021,0.000098,0.004950
8.580000,0.008393,0.495341,0.000084,0.004953
8.590000,0.006981,0.495610,0.000070,0.004956
8.600000,0.005568,0.495831,0.000056,0.004958
8.610000,0.004154,0.496001,0.000042,0.004960
8.620000,0.002741,0.496122,0.000027,0.004961
8.630000,0.001326,0.496193,0.000013,0.004962
8.640000,-0.000088,0.496215,-0.000001,0.004962
8.650000,-0.001502,0.496187,-0.000015,0.004962
8.660000,-0.002916,0.496110,-0.000029,0.004961
8.670000,-0.004330,0.495983,-0.000043,0.004960
8.680000,-0.005743,0.495806,-0.000057,0.004958
8.690000,-0.007156,0.495580,-0.000072,0.004956
8.700000,-0.008568,0.495304,-0.000086,0.004953
8.710000,-0.009979,0.494978,-0.000100,0.004950
8.720000,-0.011389,0.494604,-0.000114,0.004946
8.730000,-0.012798,0.494179,-0.000128,0.004942
8.740000,-0.014206,0.493705,-0.000142,0.004937
8.750000,-0.015612,0.493182,-0.000156,0.004932
8.760000,-0.017017,0.492610,-0.000170,0.004926
8.770000,-0.018420,0.491988,-0.000184,0.004920
8.780000,-0.019821,0.491317,-0.000198,0.004913
8.790000,-0.021220,0.490597,-0.000212,0.004906
8.800000,-0.022618,0.489828,-0.000226,0.004898
8.810000,-0.024012,0.489010,-0.000240,0.004890
8.820000,-0.025405,0.488143,-0.000254,0.004881
8.830000,-0.026795,0.487227,-0.000268,0.004872
8.840000,-0.028182,0.486263,-0.000282,0.004863
8.850000,-0.029566,0.485250,-0.000296,0.004852
8.860000,-0.030948,0.484188,-0.000309,0.004842
8.870000,-0.032326,0.483078,-0.000323,0.004831
8.880000,-0.033701,0.481920,-0.000337,0.004819
8.890000,-0.035073,0.480713,-0.000351,0.004807
8.900000,-0.036441,0.479458,-0.000364,0.004795
8.910000,-0.037806,0.478156,-0.000378,0.004782
8.920000,-0.039167,0.476805,-0.000392,0.004768
8.930000,-0.040524,0.475407,-0.000405,0.004754
8.940000,-0.041877,0.473962,-0.000419,0.004740
8.950000,-0.043225,0.472468,-0.000432,0.004725
8.960000,-0.044570,0.470928,-0.000446,0.004709
8.970000,-0.045910,0.469341,-0.000459,0.004693
8.980000,-0.047245,0.467707,-0.000472,0.004677
8.990000,-0.048575,0.466025,-0.000486,0.004660
9.000000,-0.049901,0.464298,-0.000499,0.004643
9.010000,-0.051222,0.462524,-0.000512,0.004625
9.020000,-0.052538,0.460703,-0.000525,0.004607
9.030000,-0.053848,0.458837,-0.000538,0.004588
9.040000,-0.055153,0.456925,-0.000552,0.004569
9.050000,-0.056452,0.454967,-0.000565,0.004550
9.060000,-0.057746,0.452963,-0.000577,0.004530
9.070000,-0.059034,0.450914,-0.000590,0.004509
9.080000,-0.060316,0.448820,-0.000603,0.004488
9.090000,-0.061592,0.446682,-0.000616,0.004467
9.100000,-0.062862,0.444498,-0.000629,0.004445
9.110000,-0.064126,0.442270,-0.000641,0.004423
9.120000,-0.065383,0.439998,-0.000654,0.004400
9.130000,-0.066634,0.437682,-0.000666,0.004377
9.140000,-0.067878,0.435322,-0.000679,0.004353
9.150000,-0.069115,0.432919,-0.000691,0.004329
9.160000,-0.070346,0.430472,-0.000703,0.004305
9.170000,-0.071569,0.427982,-0.000716,0.004280
9.180000,-0.072785,0.425450,-0.000728,0.004254
9.190000,-0.073994,0.422875,-0.000740,0.004229
9.200000,-0.075195,0.420257,-0.000752,0.004203
9.210000,-0.076389,0.417598,-0.000764,0.004176
9.220000,-0.077576,0.414897,-0.000776,0.004149
9.230000,-0.078754,0.412154,-0.000788,0.004122
9.240000,-0.079925,0.409370,-0.000799,0.004094
9.250000,-0.081088,0.406545,-0.000811,0.004065
9.260000,-0.082242,0.403680,-0.000822,0.004037
9.270000,-0.083389,0.400774,-0.000834,0.004008
9.280000,-0.084527,0.397828,-0.000845,0.003978
9.290000,-0.085656,0.394843,-0.000857,0.003948
9.300000,-0.086777,0.391817,-0.000868,0.003918
9.310000,-0.087889,0.388753,-0.000879,0.003888
9.320000,-0.088993,0.385650,-0.000890,0.003856
9.330000,-0.090088,0.382508,-0.000901,0.003825
9.340000,-0.091173,0.379328,-0.000912,0.003793
9.350000,-0.092250,0.376110,-0.000922,0.003761
9.360000,-0.093317,0.372854,-0.000933,0.003729
9.370000,-0.094375,0.369562,-0.000944,0.003696
9.380000,-0.095423,0.366232,-0.000954,0.003662
9.390000,-0.096462,0.362865,-0.000965,0.003629
9.400000,-0.097492,0.359463,-0.000975,0.003595
9.410000,-0.098511,0.356024,-0.000985,0.003560
9.420000,-0.099521,0.352550,-0.000995,0.003525
9.430000,-0.100521,0.349040,-0.001005,0.003490
9.440000,-0.101511,0.345496,-0.001015,0.003455
9.450000,-0.102490,0.341917,-0.001025,0.003419
9.460000,-0.103459,0.338304,-0.001035,0.003383
9.470000,-0.104418,0.334657,-0.001044,0.003347
9.480000,-0.105367,0.330976,-0.001054,0.003310
9.490000,-0.106305,0.327262,-0.001063,0.003273
9.500000,-0.107232,0.323516,-0.001072,0.003235
9.510000,-0.108149,0.319738,-0.001081,0.003197
9.520000,-0.109055,0.315927,-0.001091,0.003159
9.530000,-0.109950,0.312085,-0.001099,0.003121
9.540000,-0.110834,0.308211,-0.001108,0.003082
9.550000,-0.111706,0.304307,-0.001117,0.003043
9.560000,-0.112568,0.300372,-0.001126,0.003004
9.570000,-0.113419,0.296408,-0.001134,0.002964
9.580000,-0.114258,0.292413,-0.001143,0.002924
9.590000,-0.115085,0.288390,-0.001151,0.002884
9.600000,-0.115901,0.284337,-0.001159,0.002843
9.610000,-0.116706,0.280256,-0.001167,0.002803
9.620000,-0.117499,0.276147,-0.001175,0.002761
9.630000,-0.118280,0.272011,-0.001183,0.002720
9.640000,-0.119049,0.267847,-0.001190,0.002678
9.650000,-0.119807,0.263657,-0.001198,0.002637
9.660000,-0.120552,0.259440,-0.001206,0.002594
9.670000,-0.121286,0.255197,-0.001213,0.002552
9.680000,-0.122007,0.250929,-0.001220,0.002509
9.690000,-0.122716,0.246635,-0.001227,0.002466
9.700000,-0.123413,0.242317,-0.001234,0.002423
9.710000,-0.124097,0.237975,-0.001241,0.002380
9.720000,-0.124769,0.233609,-0.001248,0.002336
9.730000,-0.125429,0.229219,-0.001254,0.002292
9.740000,-0.126076,0.224807,-0.001261,0.002248
9.750000,-0.126710,0.220372,-0.001267,0.002204
9.760000,-0.127332,0.215915,-0.001273,0.002159
9.770000,-0.127941,0.211437,-0.001279,0.002114
9.780000,-0.128537,0.206937,-0.001285,0.002069
9.790000,-0.129120,0.202417,-0.001291,0.002024
9.800000,-0.129691,0.197876,-0.001297,0.001979
9.810000,-0.130248,0.193316,-0.001302,0.001933
9.820000,-0.130792,0.188736,-0.001308,0.001887
9.830000,-0.131324,0.184138,-0.001313,0.001841
9.840000,-0.131842,0.179521,-0.001318,0.001795
9.850000,-0.132347,0.174886,-0.001323,0.001749
9.860000,-0.132839,0.170233,-0.001328,0.001702
9.870000,-0.133317,0.165564,-0.001333,0.001656
9.880000,-0.133783,0.160878,-0.001338,0.001609
9.890000,-0.134234,0.156176,-0.001342,0.001562
9.900000,-0.134673,0.151458,-0.001347,0.001515
9.910000,-0.135098,0.146725,-0.001351,0.001467
9.920000,-0.135509,0.141978,-0.001355,0.001420
9.930000,-0.135907,0.137216,-0.001359,0.001372
9.940000,-0.136291,0.132440,-0.001363,0.001324
9.950000,-0.136662,0.127652,-0.001367,0.001277
9.960000,-0.137019,0.122850,-0.001370,0.001229
9.970000,-0.137362,0.118037,-0.001374,0.001180
9.980000,-0.137692,0.113211,-0.001377,0.001132
9.990000,-0.138007,0.108374,-0.001380,0.001084
10.000000,-0.138309,0.103526,-0.001383,0.001035
10.010000,-0.138597,0.098668,-0.001386,0.000987
10.020000,-0.138872,0.093800,-0.001389,0.000938
10.030000,-0.139132,0.088923,-0.001391,0.000889
10.040000,-0.139379,0.084037,-0.001394,0.000840
10.050000,-0.139611,0.079142,-0.001396,0.000791
10.060000,-0.139830,0.074240,-0.001398,0.000742
10.070000,-0.140034,0.069330,-0.001400,0.000693
10.080000,-0.140225,0.064413,-0.001402,0.000644
10.090000,-0.140401,0.059490,-0.001404,0.000595
10.100000,-0.140564,0.054561,-0.001406,0.000546
10.110000,-0.140712,0.049626,-0.001407,0.000496
10.120000,-0.140847,0.044686,-0.001408,0.000447
10.130000,-0.140967,0.039742,-0.001410,0.000397
10.140000,-0.141073,0.034794,-0.001411,0.000348
10.150000,-0.141165,0.029842,-0.001412,0.000298
10.160000,-0.141243,0.024888,-0.001412,0.000249
10.170000,-0.141307,0.019931,-0.001413,0.000199
10.180000,-0.141357,0.014972,-0.001414,0.000150
10.190000,-0.141393,0.010011,-0.001414,0.000100
10.200000,-0.141414,0.005049,-0.001414,0.000050
10.210000,-0.141421,0.000087,-0.001414,0.000001
10.220000,-0.141415,-0.004875,-0.001414,-0.000049
10.230000,-0.141394,-0.009836,-0.001414,-0.000098
10.240000,-0.141358,-0.014797,-0.001414,-0.000148
10.250000,-0.141309,-0.019756,-0.001413,-0.000198
10.260000,-0.141246,-0.024713,-0.001412,-0.000247
10.270000,-0.141168,-0.029668,-0.001412,-0.000297
10.280000,-0.141077,-0.034620,-0.001411,-0.000346
10.290000,-0.140971,-0.039568,-0.001410,-0.000396
10.300000,-0.140851,-0.044512,-0.001409,-0.000445
10.310000,-0.140717,-0.049452,-0.001407,-0.000495
10.320000,-0.140569,-0.054387,-0.001406,-0.000544
10.330000,-0.140407,-0.059316,-0.001404,-0.000593
10.340000,-0.140231,-0.064240,-0.001402,-0.000642
10.350000,-0.140041,-0.069157,-0.001400,-0.000692
10.360000,-0.139837,-0.074067,-0.001398,-0.000741
10.370000,-0.139619,-0.078970,-0.001396,-0.000790
10.380000,-0.139387,-0.083865,-0.001394,-0.000839
10.390000,-0.139141,-0.088751,-0.001391,-0.000888
10.400000,-0.138881,-0.093629,-0.001389,-0.000936
10.410000,-0.138607,-0.098497,-0.001386,-0.000985
10.420000,-0.138320,-0.103356,-0.001383,-0.001034
10.430000,-0.138018,-0.108204,-0.001380,-0.001082
10.440000,-0.137703,-0.113041,-0.001377,-0.001130
